trial_id,dataset,image_path,question_text,correct_answer_text,think_aloud,stimuli_image_path
212,VisualGenome,images/trial_00212.png,When was the picture taken?,Daytime.,False,stimuli/VisualGenome/images/2338313.jpg
213,VisualGenome,images/trial_00213.png,What is the cat sleeping on?,The bed.,False,stimuli/VisualGenome/images/2333431.jpg
214,CLEVR,images/trial_00214.png,What is the material of the gray object that is in front of the big metallic object right of the tiny matte ball?,rubber,False,stimuli/CLEVR/images/CLEVR_val_004827.png
215,ChartQA,images/trial_00215.png,What year was the age distribution of retail spend per capita in Germany?,2013,False,stimuli/ChartQA/train/png/multi_col_60148.png
216,VisualGenome,images/trial_00216.png,Where was the picture taken?,At a bike shop.,False,stimuli/VisualGenome/images/1592749.jpg
217,DocVQA-SinglePage,images/trial_00217.png,When is it Due on or before?,03/15/74,False,stimuli/DocVQA/SinglePage/spdocvqa_images/xrcy0227_69.png
218,VisualGenome,images/trial_00218.png,Where is the sandwich's shadow?,On the plate.,False,stimuli/VisualGenome/images/2374371.jpg
219,VisualGenome,images/trial_00219.png,When is this photo taken?,Daytime.,False,stimuli/VisualGenome/images/2322192.jpg
220,VisualGenome,images/trial_00220.png,Where are the lamp posts?,Lining the sidewalk.,False,stimuli/VisualGenome/images/2325859.jpg
221,GQA,images/trial_00221.png,Is the sky stormy or clear?,clear,False,stimuli/GQA/images/2372216.jpg
222,VisualGenome,images/trial_00222.png,Where is the giraffe in the picture?,In the front.,False,stimuli/VisualGenome/images/2369903.jpg
223,GQA,images/trial_00223.png,Is any broccoli visible?,yes,False,stimuli/GQA/images/2335949.jpg
224,VisualGenome,images/trial_00224.png,What are in the grass?,Sheeps.,False,stimuli/VisualGenome/images/2371633.jpg
225,ChartQA,images/trial_00225.png,When did illegal border crossings peak?,2015,False,stimuli/ChartQA/train/png/two_col_6198.png
226,VisualGenome,images/trial_00226.png,Where was the picture taken?,The beach.,False,stimuli/VisualGenome/images/2321730.jpg
227,VisualGenome,images/trial_00227.png,What color is the toilet?,White.,False,stimuli/VisualGenome/images/2338347.jpg
228,VisualGenome,images/trial_00228.png,How is the background of the photo?,Blurry.,False,stimuli/VisualGenome/images/2376449.jpg
229,VisualGenome,images/trial_00229.png,How can he see his laptop?,Glasses.,False,stimuli/VisualGenome/images/2330930.jpg
230,VisualGenome,images/trial_00230.png,What color is the grass?,Green.,False,stimuli/VisualGenome/images/2324973.jpg
231,VisualGenome,images/trial_00231.png,How many signs on the fence?,Two signs.,False,stimuli/VisualGenome/images/2323687.jpg
232,CLEVR,images/trial_00232.png,There is a brown object that is the same shape as the big yellow thing; what is its material?,rubber,False,stimuli/CLEVR/images/CLEVR_val_010811.png
233,VisualGenome,images/trial_00233.png,When was picture taken?,During daylight.,False,stimuli/VisualGenome/images/2331905.jpg
234,VisualGenome,images/trial_00234.png,What is on the tracks?,The train.,False,stimuli/VisualGenome/images/2357362.jpg
235,VisualGenome,images/trial_00235.png,Who is in this picture?,A skier.,False,stimuli/VisualGenome/images/2320297.jpg
236,DocVQA-SinglePage,images/trial_00236.png,"What is the heading  given to the first column  of the ""Table""?",Crop Sequence,False,stimuli/DocVQA/SinglePage/spdocvqa_images/psxv0228_7.png
237,VisualGenome,images/trial_00237.png,What is on the other side of the water?,Hills.,False,stimuli/VisualGenome/images/2373053.jpg
238,CLEVR,images/trial_00238.png,What number of other objects are the same shape as the yellow object?,1,False,stimuli/CLEVR/images/CLEVR_val_001220.png
239,VisualGenome,images/trial_00239.png,How many people are pictured?,One.,False,stimuli/VisualGenome/images/2355194.jpg
240,GQA,images/trial_00240.png,Are there both a fence and a giraffe in the picture?,no,False,stimuli/GQA/images/2395204.jpg
241,VisualGenome,images/trial_00241.png,What color is the phone?,It's black.,False,stimuli/VisualGenome/images/2376351.jpg
242,CLEVR,images/trial_00242.png,How many objects are the same size as the green sphere?,1,False,stimuli/CLEVR/images/CLEVR_val_008594.png
243,CLEVR,images/trial_00243.png,Are there the same number of purple rubber spheres to the left of the big cyan object and rubber spheres right of the large metallic sphere?,no,False,stimuli/CLEVR/images/CLEVR_val_007806.png
244,VisualGenome,images/trial_00244.png,When will someone ride the bike?,Once they're done taking pictures.,False,stimuli/VisualGenome/images/2352773.jpg
245,ChartQA,images/trial_00245.png,What was the value of imports from Nigeria in dollars in 2020?,1.48,False,stimuli/ChartQA/train/png/two_col_22543.png
246,VisualGenome,images/trial_00246.png,Where are the bananas?,On the counter.,False,stimuli/VisualGenome/images/2345287.jpg
247,VisualGenome,images/trial_00247.png,Where was this taken?,Farm.,False,stimuli/VisualGenome/images/1159720.jpg
248,GQA,images/trial_00248.png,Are there any shelves in this picture?,no,False,stimuli/GQA/images/2328262.jpg
249,ChartQA,images/trial_00249.png,What country had the highest unemployment rate in the world in 2017?,Burkina Faso,False,stimuli/ChartQA/train/png/two_col_256.png
250,VisualGenome,images/trial_00250.png,When was the photo taken?,During the day.,False,stimuli/VisualGenome/images/2334961.jpg
251,VisualGenome,images/trial_00251.png,Who prepared the food?,The cook.,False,stimuli/VisualGenome/images/2327813.jpg
252,CLEVR,images/trial_00252.png,There is a metal object that is the same color as the small rubber block; what shape is it?,cube,False,stimuli/CLEVR/images/CLEVR_val_008337.png
253,DocVQA-Infographics,images/trial_00253.png,How many countries met the Millennium Development Goal to reduce maternal mortality ?,9,False,stimuli/DocVQA/Infographics/infographicsvqa_images/38758.jpeg
254,VisualGenome,images/trial_00254.png,Where is the fence?,Around junk.,False,stimuli/VisualGenome/images/2376083.jpg
255,VisualGenome,images/trial_00255.png,How would one describe the sky?,Mostly clear.,False,stimuli/VisualGenome/images/2362247.jpg
256,VisualGenome,images/trial_00256.png,Who is behind the counter?,A butcher.,False,stimuli/VisualGenome/images/2342472.jpg
257,VisualGenome,images/trial_00257.png,How many capital letters are in the bottom sign?,One.,False,stimuli/VisualGenome/images/2333761.jpg
258,VisualGenome,images/trial_00258.png,What type of telephone is shown?,Rotary.,False,stimuli/VisualGenome/images/2375699.jpg
259,VisualGenome,images/trial_00259.png,What is being made?,Cake.,False,stimuli/VisualGenome/images/2339569.jpg
260,VisualGenome,images/trial_00260.png,What is green and red?,Toothbrushes.,False,stimuli/VisualGenome/images/2336086.jpg
261,VisualGenome,images/trial_00261.png,How many giraffes have their heads on the ground?,One.,False,stimuli/VisualGenome/images/2327102.jpg
262,VisualGenome,images/trial_00262.png,What is the bench color?,Yellow.,False,stimuli/VisualGenome/images/2362889.jpg
263,VisualGenome,images/trial_00263.png,What color is the tablecloth?,Green.,False,stimuli/VisualGenome/images/2317951.jpg
264,DocVQA-Infographics,images/trial_00264.png,What is the total area of the United Arab Emirates?,"83,600 km2",False,stimuli/DocVQA/Infographics/infographicsvqa_images/39089.jpeg
265,VisualGenome,images/trial_00265.png,Who are in the water?,Two people.,False,stimuli/VisualGenome/images/2367271.jpg
266,VisualGenome,images/trial_00266.png,How is the photo?,Clear.,False,stimuli/VisualGenome/images/2342391.jpg
267,ScienceQA,images/trial_00267.png,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,The magnitude of the magnetic force is greater in Pair 2.,False,stimuli/ScienceQA/images/train/1732/image.png
268,VisualGenome,images/trial_00268.png,What color shoes does the man have on?,Tan.,False,stimuli/VisualGenome/images/2342386.jpg
269,CLEVR,images/trial_00269.png,How many other cylinders are the same size as the matte cylinder?,0,False,stimuli/CLEVR/images/CLEVR_val_002587.png
270,GQA,images/trial_00270.png,Are there any papers or surfboards?,no,False,stimuli/GQA/images/2720.jpg
271,VisualGenome,images/trial_00271.png,What are in the background?,Tall Buildings.,False,stimuli/VisualGenome/images/2332362.jpg
272,VisualGenome,images/trial_00272.png,Who is seen in the picture?,No one.,False,stimuli/VisualGenome/images/2321674.jpg
273,ChartQA,images/trial_00273.png,What was Montana's highest unemployment rate in 2010?,7.2,False,stimuli/ChartQA/train/png/two_col_42695.png
274,CLEVR,images/trial_00274.png,There is a thing that is on the right side of the rubber block; does it have the same shape as the big purple matte object?,yes,False,stimuli/CLEVR/images/CLEVR_val_000605.png
275,VisualGenome,images/trial_00275.png,What is in the background behind the cows?,Mountains.,False,stimuli/VisualGenome/images/2334406.jpg
276,VisualGenome,images/trial_00276.png,How many spoons?,One.,False,stimuli/VisualGenome/images/2348062.jpg
277,ChartQA,images/trial_00277.png,What year was the highest annual revenue of TV broadcasting companies selling air time to advertisers in the United States?,2019,False,stimuli/ChartQA/train/png/two_col_100771.png
278,ChartQA,images/trial_00278.png,What percentage of Millennials have a preference for large retailers?,76,False,stimuli/ChartQA/train/png/multi_col_20395.png
279,VisualGenome,images/trial_00279.png,Who is throwing a baseball?,The pitcher is throwing a baseball.,False,stimuli/VisualGenome/images/2329310.jpg
280,VisualGenome,images/trial_00280.png,What is the lady doing?,Eating.,False,stimuli/VisualGenome/images/2367243.jpg
281,DocVQA-SinglePage,images/trial_00281.png,Where does Goule holds degree from?,Texas A&M and George Washington University,False,stimuli/DocVQA/SinglePage/spdocvqa_images/ffcn0226_13.png
282,ChartQA,images/trial_00282.png,What was the production value of the Estonian textile manufacturing sector in 2015?,310.4,False,stimuli/ChartQA/train/png/two_col_103303.png
283,CLEVR,images/trial_00283.png,What number of small blue things have the same material as the large thing?,1,False,stimuli/CLEVR/images/CLEVR_val_010164.png
284,VisualGenome,images/trial_00284.png,When was this picture taken?,Daytime.,False,stimuli/VisualGenome/images/2324905.jpg
285,ScienceQA,images/trial_00285.png,"During this time, thermal energy was transferred from () to ().",the surroundings . . . each greenhouse,False,stimuli/ScienceQA/images/train/16523/image.png
286,CLEVR,images/trial_00286.png,What is the color of the shiny object that is behind the small matte sphere and on the left side of the big ball?,gray,False,stimuli/CLEVR/images/CLEVR_val_014429.png
287,DocVQA-SinglePage,images/trial_00287.png,what is the amount of Gratuities ?,5.50,False,stimuli/DocVQA/SinglePage/spdocvqa_images/jjdv0228_1.png
288,ChartQA,images/trial_00288.png,What fitness app was ranked second with 19.1 million users?,MyFitnessPal,False,stimuli/ChartQA/train/png/two_col_970.png
289,CLEVR,images/trial_00289.png,Are there any green objects of the same size as the blue rubber thing?,no,False,stimuli/CLEVR/images/CLEVR_val_011140.png
290,VisualGenome,images/trial_00290.png,What is the covering made of?,Wood.,False,stimuli/VisualGenome/images/2367551.jpg
291,ChartQA,images/trial_00291.png,How many passengers used Eindhoven Airport to fly from or arrive in the Netherlands in 2020?,2.11,False,stimuli/ChartQA/train/png/two_col_43907.png
292,VisualGenome,images/trial_00292.png,Who is getting ready to throw the ball?,Pitcher.,False,stimuli/VisualGenome/images/2335670.jpg
293,CLEVR,images/trial_00293.png,Is the metal block the same color as the large cylinder?,no,False,stimuli/CLEVR/images/CLEVR_val_002183.png
294,CLEVR,images/trial_00294.png,What size is the rubber ball on the left side of the small matte thing to the left of the small thing that is behind the large thing?,large,False,stimuli/CLEVR/images/CLEVR_val_004668.png
295,ChartQA,images/trial_00295.png,What was the leading cause of death in India in 2010?,Cardiovascular diseases,False,stimuli/ChartQA/train/png/two_col_43685.png
296,VisualGenome,images/trial_00296.png,What is to the left of the headboard?,A small lamp.,False,stimuli/VisualGenome/images/2374831.jpg
297,VisualGenome,images/trial_00297.png,Where was the picture taken?,On a city street.,False,stimuli/VisualGenome/images/713899.jpg
298,VisualGenome,images/trial_00298.png,Where is the pet carrier?,In the left corner.,False,stimuli/VisualGenome/images/2361373.jpg
299,ChartQA,images/trial_00299.png,What was the unemployment rate in Italy in 2020?,9.84,False,stimuli/ChartQA/train/png/two_col_2207.png
300,VisualGenome,images/trial_00300.png,What color is the dog?,Brown.,False,stimuli/VisualGenome/images/2352737.jpg
301,VisualGenome,images/trial_00301.png,What kind of animal is pictured?,Giraffes.,False,stimuli/VisualGenome/images/2332871.jpg
302,VisualGenome,images/trial_00302.png,What color are the walls?,White.,False,stimuli/VisualGenome/images/2318306.jpg
303,ChartQA,images/trial_00303.png,How much was Jackson's total box office revenue as of February 2021?,5655.2,False,stimuli/ChartQA/train/png/two_col_788.png
304,CLEVR,images/trial_00304.png,Do the cylinder that is behind the red metal thing and the shiny thing that is behind the blue metallic thing have the same size?,no,False,stimuli/CLEVR/images/CLEVR_val_011515.png
305,VisualGenome,images/trial_00305.png,Where was the photo taken?,At an airport.,False,stimuli/VisualGenome/images/1160021.jpg
306,GQA,images/trial_00306.png,What is the material of the sidewalk?,concrete,False,stimuli/GQA/images/2386805.jpg
307,VisualGenome,images/trial_00307.png,What color are the lines on the road?,White.,False,stimuli/VisualGenome/images/2338329.jpg
308,ChartQA,images/trial_00308.png,What is the projected DLP market revenue by the end of 2023?,2.28,False,stimuli/ChartQA/train/png/two_col_40781.png
309,ChartQA,images/trial_00309.png,What was the value of the Bloomberg USD Emerging Market Sovereign Bond Index in 2016?,158.67,False,stimuli/ChartQA/train/png/two_col_82281.png
310,VisualGenome,images/trial_00310.png,What is the long horizontal line in the background?,Train tracks.,False,stimuli/VisualGenome/images/2331307.jpg
311,VisualGenome,images/trial_00311.png,Where is the train?,On the grass.,False,stimuli/VisualGenome/images/2376095.jpg
312,VisualGenome,images/trial_00312.png,What is in the background?,A hill.,False,stimuli/VisualGenome/images/2362995.jpg
